landing_id,source_data_point_id,machine_status,baseline_decision,conflict_status,landing_confidence,risk_level,landing_action,suggested_module,source_title,source_page,topic,machine_reason,old_rule_match_count,old_rule_titles
landing-rule-0152,data-point-0152,paused_unverified,not_in_runtime,paused_quality_or_ocr,medium,P0-影响金额,接入报价计算,pricing_calculation:door_panel_adjustment,穿衣镜,1,•隐形穿衣镜：安装于拼框门后，需另外收费，见《报价原则》,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0064,data-point-0064,paused_unverified,not_in_runtime,paused_quality_or_ocr,medium,P0-影响安全/安装,接入报价前追问/拦截,precheck_quote:safety_or_install_gate,岩板柜,1,•岩板作为台面，边角默认为直边安全角，其他边角需备注；边,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0263,data-point-0263,paused_unverified,not_in_runtime,paused_quality_or_ocr,medium,P1-影响金额候选,接入报价计算,pricing_calculation:cabinet_structure_adjustment,标准抽屉滑轨,1,•以上3类抽屉默认使用海蒂诗阻尼托底轨：,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0107,data-point-0107,paused_unverified,not_in_runtime,paused_quality_or_ocr,medium,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,飞瀑门,1,•尺寸限制：单扇门宽≤500mm，宽度＞450mm时，需两块拼接（外,机器置信度不足或来源片段化，先暂停，不进入正式报价。,5,超高拼框木门尺寸限制 | 拱形玻璃门尺寸限制 | 胶囊玻璃门尺寸限制 | 超高拼框玻璃门尺寸限制 | 拱形藤编门尺寸限制
landing-rule-0012,data-point-0012,paused_unverified,not_in_runtime,paused_quality_or_ocr,medium,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,书梯书柜,1,•指带有可滑动书梯的书柜。,机器置信度不足或来源片段化，先暂停，不进入正式报价。,1,书梯书柜尺寸与滑轨安装要求
landing-rule-0234,data-point-0234,paused_unverified,not_in_runtime,paused_quality_or_ocr,medium,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,无牙称柜体,1,•无牙称柜体分为无前牙称柜体和无前后牙称柜体，需备注或在图纸中标注；,机器置信度不足或来源片段化，先暂停，不进入正式报价。,1,榻榻米组合柜空区加托称时需固定上墙
landing-rule-0275,data-point-0275,paused_unverified,not_in_runtime,paused_quality_or_ocr,medium,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,上下翻门说明,1,•设计上下翻门时应在图纸中说明门板的开启方向及方式,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0201,data-point-0201,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P0-影响金额,接入报价计算,pricing_calculation:material_or_rock_slab_adjustment,售后设计问题总结260102,21,3).问题：材质下错，应该是白蜡木的，设计师下成了白橡木（费用收的白蜡木的价格）,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0994,data-point-0994,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P0-影响安全/安装,接入报价前追问/拦截,precheck_quote:safety_or_install_gate,售后设计问题总结2510,11,5).问题：沟通中忽略了电源孔位导致电源正对层板，不能现场开孔 ●原因：柜体灯带只需要用到一个插座，客户留了仨，后续想改到背板上，但前期未提需求，导致电位跟书柜层板有冲突。 ●如何避免：涉及灯带电位的柜体，建议设计师提前询问客户是否有插座移,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0786,data-point-0786,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2508,16,1）.问题：不符合设计标准手册 ●原因：设计师酷家乐建模时大部分不符合标准的会报错，但是一些外观细节没办法报错，需要自己检查；手册内容更新后 没有查看依旧按之前的标准。 ●如何避免：手册更新后需及时查看，画图时均可对照手册建模，不能太依赖酷,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0964,data-point-0964,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2506,16,1）.问题：不符合设计标准手册 ●原因：设计师酷家乐建模时不符合标准的模型会报错，转su画图时，没有参考手册标准画图，无法及时发现错误；手册内 容更新后没有查看依旧按之前的标准。 ●如何避免：手册更新后需及时查看，画图时均可对照手册建模，不,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0979,data-point-0979,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2508,10,2）.设计问题：窗台岩板凸出，导致床右侧两个盖板不能完全打开 ●原因：没有把窗台石这种细节考虑上，su没有画上窗台石尺寸，在设计挡条的时候就没有考虑窗台石的避让。 ●如何避免：建议大家给涉及家具安装区域的地方，例如窗台石、管道、窗帘盒、中央,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-1379,data-point-1379,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2603,9,1）.问题：不符合设计标准手册，工艺结构 ●原因：设计师搭建模型时，没有及时查询手册内容。 ●如何避免：手册更新后需及时查看，画图时均可对照手册建模，不能太依赖酷家乐的报错功能。前框架左右竖称宽度不够，无法安装五金件。和设计 沟通改成左右1,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0313,data-point-0313,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结260102,29,1）.问题：不符合设计标准手册，工艺结构 ●原因：设计师搭建模型时，没有及时查询手册内容。 ●如何避免：手册更新后需及时查看，画图时均可对照手册建模，不能太依赖酷家乐的报错功能。结构不合理，经沟通改成后面是框架的 衣杆标准最小间距是40 内,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0749,data-point-0749,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2503,16,1）.问题：不符合设计标准手册 ●原因：设计师酷家乐建模时不符合标准的模型会报错，转su画图时，没有参考手册标准画图，无法及时发现错误；手册内 容更新后没有查看依旧按之前的标准。 ●如何避免：手册更新后需及时查看，画图时均可对照手册建模，不,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0760,data-point-0760,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2505,7,2).问题：柜腿凸出墙面1公分多，简美造型凸出3公分，客户不接受 ● 原因：没有按照U型空间的要求预留挡边条；U型柜体为一整个柜体，侧面需要按要求添加档条，图2右侧小柜体需要和墙体外 侧齐平，且不能突出，相当于右侧靠墙，但由于右侧为柜门且不,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0796,data-point-0796,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2510,9,3）.问题：L型书柜拐角处设计了一根收口条，导致有一侧书柜不能靠墙，正好有2组书柜没有做背板， 离墙缝隙比较大 ●原因：书柜有背板更换到无背板方案时，忽略了原本为U型柜体预留的挡条，未去掉挡条更改柜体尺寸，导致无背板书柜后 方有明显空隙。,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0798,data-point-0798,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2510,17,1）.问题：不符合设计标准手册，工艺结构 ●原因：设计师酷家乐建模时大部分不符合标准的会报错，但是一些外观细节没办法报错，需要自己检查；手册内容更新后 没有查看依旧按之前的标准。 ●如何避免：手册更新后需及时查看，画图时均可对照手册建模，不,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0807,data-point-0807,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2512,9,1）.问题：不符合设计标准手册，工艺结构 ●原因：设计师酷家乐建模时大部分不符合标准的会报错，但是一些外观细节没办法报错，需要自己检查；遇到特殊柜体搭 建时，没有及时查询手册。 ●如何避免：手册更新后需及时查看，画图时均可对照手册建模，不能,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0925,data-point-0925,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结250102,28,1）.问题：不符合设计标准手册 ●原因：设计师酷家乐建模时不符合标准的模型会报错，突然转su画图，没有参考手册标准画图。 ●如何避免：画图时均可对照手册建模，不能太依赖酷家乐的报错功能。排骨架效果图和标准不符，1320尺寸应做一块排骨架 吊,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0987,data-point-0987,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2509,17,1）.问题：不符合设计标准手册 ●原因：设计师酷家乐建模时大部分不符合标准的会报错，但是一些外观细节没办法报错，需要自己检查；手册内容更新后 没有查看依旧按之前的标准。 ●如何避免：手册更新后需及时查看，画图时均可对照手册建模，不能太依赖酷,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0470,data-point-0470,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2511,19,1）.问题：不符合设计标准手册，工艺结构 ●原因：设计师酷家乐建模时大部分不符合标准的会报错，但是一些外观细节没办法报错，需要自己检查；手册内容更新后 没有查看依旧按之前的标准。 ●如何避免：手册更新后需及时查看，画图时均可对照手册建模，不,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-1327,data-point-1327,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2505,18,1）.问题：不符合设计标准手册/工艺结构 ●原因：设计师酷家乐建模时不符合标准的模型会报错，转su画图时，没有参考手册标准画图，无法及时发现错误；手册内 容更新后没有查看依旧按之前的标准。 ●如何避免：手册更新后需及时查看，画图时均可对照手,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-1339,data-point-1339,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2507,23,1）.问题：不符合设计标准手册 ●原因：设计师酷家乐建模时大部分不符合标准的会报错，但是一些外观细节没办法报错，需要自己检查；手册内容更新后 没有查看依旧按之前的标准。 ●如何避免：手册更新后需及时查看，画图时均可对照手册建模，不能太依赖酷,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0957,data-point-0957,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2505,19,2）.问题：漏标注/备注 ●原因：设计师不够仔细，下单前未检查需标注信息是否遗漏。 ●如何避免：在图纸完成后，仔细检查备注栏、图纸、客户需求和手册中需要备注的点。备注没有提玻璃是哪种玻璃，没有配效果图。 从其他订单中找到效果图，和设计确认是,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-1016,data-point-1016,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结260102,30,2）.问题：漏标注/备注/图纸,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-1311,data-point-1311,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2503,17,2）.问题：漏标注/备注 ●原因：设计师不够仔细，下单前未检查需标注信息是否遗漏。 ●如何避免：在图纸完成后，仔细检查备注栏、图纸、客户需求和手册中需要备注的点。 床排骨架客户要无缝隙的，没有备注 有特殊 要求一样要备注最后确定的是做成拼框,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-1343,data-point-1343,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2508,13,1）.问题：客户要求两边的床互不相通，实际中间的隔板顶部漏缝，设计师未注意到 ●原因：设计师没有记录并及时落实客户要求。 ●如何避免：客户提出合理需求先记录，后续建模时一一比对落到实处，并让客户确认效果以免理解方式不同导致错误。,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0198,data-point-0198,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结260102,9,7）.问题：客户自购餐桌塞不进餐边柜抽屉下面（图纸内空860，特别注意那里设计师让改成850） 客户桌子尺寸850 ●原因：中间空区客户有放置餐桌的需求，尺寸为860mm，但合同中未体现，也没有家具关系摆放图纸，柜体左侧上下柜宽度 尺寸不一,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0741,data-point-0741,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结250102,29,2）.问题：漏标注/图纸/备注/错误标注 ●原因：下单前未仔细对照图纸与备注是否一致、是否漏标。 ●如何避免：在图纸完成后，仔细检查备注栏、图纸、客户需求和手册中需要备注的点。只有电箱尺寸没有开孔尺寸 内空未标注 门板尺寸未标注 未备注没有,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0743,data-point-0743,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2503,4,2）.问题：顾客家里衣柜柜门打不开 ●原因：设计师未提前询问客户家柜门开启方式及柜门尺寸，导致预留柜门开启空间不足与床体冲突。 ●如何避免：设计衣柜旁边的床时应注意柜门开启后与床体是否冲突，需提前向客户询问相邻家具的规格尺寸，并在户型中搭建,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-1022,data-point-1022,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2603,10,2）.问题：漏标注/备注/图纸,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-1023,data-point-1023,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2603,10,2）.问题：漏标注/备注/图纸 ●原因：设计师下单前未检查需标注信息是否遗漏。 ●如何避免：在图纸完成后，仔细检查备注栏、图纸、客户需求和手册中需要备注的点。缺少内部结构和排骨架开启图 超高柜体 上下分段位置未标注 床箱高度530超过了标准,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0193,data-point-0193,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2511,20,2）.问题：漏标注/备注/图纸,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0975,data-point-0975,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2507,24,2）.问题：漏标注/备注/图纸,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0976,data-point-0976,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2507,24,2）.问题：漏标注/备注/图纸 ●原因：设计师不够仔细，下单前未检查需标注信息是否遗漏。 ●如何避免：在图纸完成后，仔细检查备注栏、图纸、客户需求和手册中需要备注的点。需要避让踢脚线图纸没有踢脚线尺寸 侧板没有标注开洞高度 灯带没有具体备注,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-1351,data-point-1351,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2509,18,2）.问题：漏标注/备注/图纸,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0188,data-point-0188,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2510,18,2）.问题：漏标注/备注/图纸,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0189,data-point-0189,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2510,18,2）.问题：漏标注/备注/图纸 ●原因：设计师不够仔细，下单前未检查需标注信息是否遗漏。 ●如何避免：在图纸完成后，仔细检查备注栏、图纸、客户需求和手册中需要备注的点。岩板的型号颜色图纸上没有体现， 岩板上开洞的尺寸不全 轨道型号颜色没有备,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0947,data-point-0947,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响能否下单,接入报价前追问/拦截,precheck_quote:dimension_or_limit_gate,售后设计问题总结2504,28,1）.问题：不符合设计标准手册/工艺结构 ●原因：设计师酷家乐建模时不符合标准的模型会报错，转su画图时，没有参考手册标准画图，无法及时发现错误；手册内 容更新后没有查看依旧按之前的标准。 ●如何避免：手册更新后需及时查看，画图时均可对照手,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-1007,data-point-1007,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2512,10,2）.问题：漏标注/备注/图纸,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-1008,data-point-1008,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2512,10,2）.问题：漏标注/备注/图纸 ●原因：设计师不够仔细，下单前未检查需标注信息是否遗漏。 ●如何避免：在图纸完成后，仔细检查备注栏、图纸、客户需求和手册中需要备注的点。背板需要内退单子上没有备注 需要平装背板没有备注 两张不同尺寸的桌子摆放,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0980,data-point-0980,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2508,17,2）.问题：漏标注/备注/图纸,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0981,data-point-0981,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P1-影响合同备注,接入报价前追问/拦截,precheck_quote:required_note_or_confirmation_gate,售后设计问题总结2508,17,2）.问题：漏标注/备注/图纸 ●原因：设计师不够仔细，下单前未检查需标注信息是否遗漏。 ●如何避免：在图纸完成后，仔细检查备注栏、图纸、客户需求和手册中需要备注的点。层板与立板需要内缩，没有标注尺寸 没有标注内空尺寸，没有内部结构图 没有,机器置信度不足或来源片段化，先暂停，不进入正式报价。,0,
landing-rule-0314,data-point-0314,paused_unverified,not_in_runtime,paused_quality_or_ocr,low,P2-影响说明完整性,接入报价前追问/拦截,precheck_quote:rule_gate,2026.4.30更新日志,1,12mm集控双门碰感应开关(插拔头)05.64.0013,机器置信度不足或来源片段化，先暂停，不进入正式报价。,2,12mm集控触模感应开关(插拔头)05.65.0012； | 无线单面板动能开关
